id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127
vec-528,-0.814973,0.587527,0.630968,0.236209,-0.020354,-0.05556,0.045862,-0.166966,-0.633882,0.787331,0.944111,0.39023,-0.81905,-0.184889,-0.154499,0.085796,-0.202792,0.975412,-0.228259,0.328926,0.294445,-0.431207,-0.351987,0.149733,-0.989475,0.495095,0.861177,-0.679973,-0.299492,-0.227664,0.636669,0.263447,0.443508,0.640219,0.209444,0.117384,0.606836,0.05718,0.917592,-0.059809,-0.847311,0.529802,0.630645,-0.596629,0.415331,-0.533176,0.540535,-0.617763,-0.765526,-0.512739,-0.764813,0.389536,0.37359,-0.021893,-0.895984,0.44146,-0.428172,-0.380858,0.767566,0.05702,0.854542,0.794035,0.142341,0.311316,0.67697,-0.441774,0.157235,0.214166,-0.821126,-0.521886,0.462796,-0.548603,-0.050643,0.218608,-0.190747,0.945593,-0.330206,-0.99704,0.232179,-0.202495,-0.895295,-0.142588,-0.434835,-0.987841,-0.580451,-0.940449,0.508307,-0.037631,-0.148644,0.431016,-0.826413,0.924512,-0.233582,0.481872,-0.216411,-0.912793,-0.431579,0.1159,-0.570238,0.9775,-0.438416,0.63353,0.007161,0.322075,-0.786251,-0.385562,-0.406189,0.92259,-0.512995,0.523981,0.861229,0.677656,-0.368019,0.297599,0.437521,0.551553,-0.297184,-0.710743,-0.543864,-0.588754,0.070703,-0.881884,0.696942,0.528442,-0.009395,0.235372,0.024944,-0.910389
vec-529,0.702377,-0.5823,0.38719,0.826761,-0.979372,-0.568549,-0.994663,0.886355,0.264632,0.629624,-0.296242,-0.076873,-0.194228,-0.489525,0.342282,0.029294,0.012094,-0.774391,0.320104,0.19227,-0.037574,0.569127,0.988605,-0.549262,-0.707526,-0.7865,0.20037,-0.893311,0.242364,-0.766857,0.205846,0.051257,-0.724225,0.372516,0.109546,0.760718,0.147929,0.807291,0.954093,0.680052,-0.441113,0.244162,0.227834,0.674183,-0.560486,-0.230063,0.943599,0.808201,0.203946,0.257615,-0.157004,-0.774049,0.226402,-0.928973,0.792074,0.03965,-0.68953,0.547081,-0.70473,0.694733,0.10536,0.414313,-0.63458,-0.251993,-0.083324,-0.34828,-0.006395,-0.728185,0.383992,-0.333606,-0.735883,0.275618,-0.94373,-0.870709,0.087232,0.828174,0.676603,-0.111438,-0.907395,0.233475,-0.280102,0.541376,0.582193,-0.007398,-0.026204,0.455307,0.775844,0.09354,0.56307,-0.056893,-0.620602,-0.980128,0.252959,0.634394,0.005285,0.205931,-0.737864,0.832407,-0.216366,-0.149689,-0.739879,-0.330782,0.01625,0.081672,-0.248106,-0.121336,0.002758,0.545646,0.523161,0.948104,-0.198586,0.709841,0.277942,-0.136927,-0.868768,0.401919,0.494253,0.835921,-0.983558,-0.56464,-0.846287,0.440136,-0.402423,-0.888045,-0.58997,0.116682,-0.995114,-0.292917
vec-530,-0.590965,-0.293666,0.834365,-0.979191,-0.279202,0.065746,-0.258282,-0.619534,0.375012,-0.358374,0.783767,-0.413338,-0.632103,-0.343266,-0.862439,0.830984,0.825055,0.995811,-0.11702,0.041328,-0.562915,0.917739,0.598415,-0.220028,-0.803914,0.043422,0.951109,-0.626166,-0.282087,0.358557,0.02299,-0.764853,0.400845,0.192772,0.392472,0.508869,0.289387,-0.267759,-0.477927,0.452222,0.520939,0.18644,0.513462,-0.144885,-0.479472,0.431888,-0.343874,0.865869,-0.957348,0.482056,0.361432,0.421153,-0.862084,0.861245,0.842373,0.590137,0.453613,0.120153,0.019285,0.413704,0.017893,-0.418069,0.430402,-0.441134,0.966279,0.779506,-0.27588,0.423497,0.653589,-0.376046,-0.633981,0.181775,0.260661,-0.684636,-0.688034,-0.194145,0.165424,-0.715239,0.52804,-0.555743,0.476438,0.793157,0.259978,-0.679089,0.948099,-0.129527,0.07718,0.105103,-0.307441,-0.802741,-0.914144,0.406899,-0.551893,0.193108,-0.84722,-0.633269,0.635616,-0.295641,0.793757,-0.954454,0.527474,-0.425923,0.710581,0.589922,0.019522,-0.702918,0.511119,0.590347,-0.963394,0.761088,0.228941,0.008628,0.116003,0.760233,0.653439,0.801963,-0.582067,0.692681,0.211122,-0.46486,0.279529,-0.202691,0.087124,-0.290124,-0.728976,0.328102,-0.685113,0.664259
vec-531,0.584849,0.173809,-0.781089,0.518088,0.922214,0.660788,0.685125,-0.366216,0.579181,0.63692,0.894179,0.605584,-0.185504,0.680901,-0.07017,-0.67674,-0.970893,-0.876863,-0.129245,-0.02817,0.114461,0.569205,0.199893,-0.593082,-0.612431,-0.559798,0.63513,-0.807607,0.788693,-0.633587,0.834428,0.953798,-0.063737,0.435181,0.584956,-0.813953,0.063078,-0.449957,-0.011023,0.159651,-0.966267,-0.699722,-0.798405,0.698663,-0.421144,0.138418,-0.877925,0.925766,-0.31584,-0.356995,0.031807,0.021018,-0.351933,-0.072976,0.952466,0.970054,-0.955552,-0.686948,0.620293,0.913061,-0.094538,0.65671,0.861937,-0.307657,-0.915681,0.563401,0.280218,-0.59801,0.361879,0.555582,-0.999657,0.945205,-0.164929,0.944735,0.674321,0.369901,0.086203,-0.277716,-0.878417,0.420743,0.869583,0.248757,0.440822,-0.604023,-0.861873,0.072315,-0.29385,0.841745,-0.858103,-0.738759,0.766745,0.99372,0.491188,0.626699,-0.422224,-0.354813,0.07531,-0.789128,0.617014,0.334885,-0.653196,0.619391,0.748017,-0.955775,0.603914,0.86835,-0.865864,-0.658812,-0.366998,-0.940531,0.199354,-0.841939,-0.035298,0.849199,0.424449,0.128192,-0.958251,0.928148,-0.067842,0.401997,-0.977125,0.985278,-0.633106,-0.355099,0.677659,-0.911628,0.874388,0.62802
vec-532,-0.333895,-0.844649,0.371351,0.606226,0.289958,-0.925499,0.200246,-0.644273,0.69423,0.571347,-0.557896,0.761821,0.401338,0.282516,-0.030391,-0.071863,0.453066,0.259937,-0.161095,-0.897646,-0.282368,0.233399,0.79174,-0.744011,-0.58862,0.693069,0.588437,0.728355,-0.507325,-0.858804,-0.809054,0.46311,-0.349418,0.007059,-0.682373,0.83104,-0.828861,0.412642,0.071796,0.581216,-0.780143,0.906078,0.366924,0.368963,-0.462752,-0.85896,0.21659,-0.177236,-0.569669,-0.970951,-0.476793,0.650805,0.338333,0.211336,0.041759,-0.550517,-0.364515,-0.911244,0.746359,0.949662,0.250865,0.272237,-0.515894,-0.512338,0.211356,0.755648,0.714089,-0.797548,0.480794,-0.295209,-0.36997,-0.437917,0.079963,-0.179549,-0.890429,0.343004,0.597577,0.474887,-0.010668,-0.331286,0.87534,0.638022,-0.881098,-0.686012,-0.87852,0.721443,0.190156,-0.619786,0.989843,0.424517,0.576616,-0.956962,-0.899594,-0.164974,0.093838,0.596059,-0.973305,-0.570676,0.619939,0.02043,-0.326419,-0.676546,-0.777097,-0.499468,-0.063201,-0.36641,0.637734,0.8587,0.731624,0.680282,0.814172,-0.710377,-0.246912,0.95284,-0.580374,-0.689045,-0.762203,-0.174262,-0.985097,-0.360901,0.513289,0.343938,-0.255876,0.712272,-0.868355,-0.906189,0.127682,0.25895
vec-533,0.241724,0.641786,0.217921,-0.639872,0.577258,0.988038,-0.418498,0.225563,0.527296,-0.966909,-0.959175,-0.416778,-0.244279,-0.85549,-0.281368,-0.726636,0.793507,-0.693573,0.705491,-0.201173,0.847246,0.16834,-0.286526,-0.030027,0.63519,0.570498,-0.391025,0.325805,0.459146,-0.498233,-0.47158,0.148898,-0.13046,-0.39783,0.727924,0.052245,0.662689,0.217857,-0.398549,0.310752,0.003579,-0.225798,-0.14491,-0.852389,0.745823,-0.783988,0.056166,0.704554,0.745639,0.689389,-0.123376,0.22575,0.523215,0.214416,-0.974633,-0.168907,0.100807,-0.694224,-0.935419,-0.620749,-0.252923,-0.136097,-0.070695,0.720654,-0.366044,-0.769628,0.759469,-0.609211,0.238813,0.84846,0.251668,0.468435,-0.397584,0.561617,0.806154,-0.942374,-0.131073,-0.353678,-0.087022,0.992,0.024222,-0.805113,-0.366708,-0.257159,-0.517705,0.070693,-0.06739,0.888342,0.884939,0.361556,0.33373,0.724896,-0.73329,0.855481,0.000255,-0.005583,-0.408458,-0.682666,-0.67706,0.56201,0.978882,0.560823,0.486662,0.596182,-0.975664,-0.78767,-0.355902,0.8643,-0.646249,-0.737898,0.246652,0.517144,-0.732519,0.810517,-0.47182,-0.79884,0.176599,0.43708,-0.343943,0.022074,-0.61559,0.75474,-0.858456,0.021221,-0.179037,-0.976754,-0.949051,0.43137
vec-534,-0.779822,-0.461311,-0.898405,-0.58343,0.846589,0.960517,-0.505757,-0.609738,-0.237323,-0.928747,0.605778,0.395279,-0.703488,0.520557,0.359354,-0.597038,-0.857827,0.675019,0.52394,-0.174384,0.724215,-0.174924,-0.649786,-0.524004,0.694564,-0.28221,-0.734769,-0.531439,-0.947698,-0.806888,-0.246791,-0.844787,-0.886742,-0.931178,0.580306,-0.56962,-0.124307,0.16143,0.521175,-0.684712,-0.577638,0.850667,-0.984702,-0.291274,0.512097,-0.284518,-0.854506,0.677499,0.324386,0.243717,-0.550108,0.874469,-0.62521,0.644149,-0.855497,0.61859,0.785334,-0.674165,0.751893,-0.986309,0.939144,0.617344,0.127163,-0.831042,-0.060324,-0.942525,0.15076,0.375771,-0.626161,-0.025043,0.292747,0.576406,-0.086897,-0.327903,-0.007328,-0.340944,0.26727,-0.12475,-0.2065,-0.754234,-0.839598,-0.099038,0.428842,0.482634,0.987107,-0.483574,-0.783277,0.676303,-0.28009,-0.428067,0.895017,0.688647,0.76196,0.784749,-0.3282,0.936957,0.200018,-0.632612,0.879528,-0.850646,-0.709085,0.077389,0.89626,0.011479,-0.971744,-0.81036,-0.638138,0.372896,-0.296477,-0.454492,-0.450649,-0.105121,-0.621581,-0.66796,-0.472779,0.604538,-0.783799,0.439621,-0.390796,0.254397,0.141893,-0.604736,-0.916979,-0.137245,0.449691,-0.713796,-0.377824,0.944314
vec-535,-0.475409,-0.136397,-0.358063,0.588567,-0.865578,-0.644391,-0.887695,0.056288,-0.647022,-0.361805,-0.693819,0.173622,-0.09822,0.145857,-0.737213,0.541634,-0.609834,-0.934917,0.309269,0.85944,0.198111,-0.757525,-0.563426,0.365628,0.728322,0.837258,-0.833799,0.61559,0.677346,-0.687786,0.439653,0.979842,-0.802319,0.106011,0.557577,-0.305711,-0.831235,0.819868,0.082644,0.740355,0.385982,0.859493,-0.685285,-0.75979,-0.34329,-0.568302,-0.824924,0.397002,-0.566038,0.246212,-0.298677,-0.947503,-0.417308,0.776303,0.246044,0.708386,0.458634,0.724465,-0.813094,0.653382,-0.261108,-0.542237,-0.196175,0.276958,-0.120621,0.305495,0.041054,0.911668,-0.787785,-0.070805,-0.768066,0.449609,0.748989,-0.371397,0.184944,-0.135839,-0.675441,0.848981,-0.493699,0.722723,-0.219535,-0.365608,0.181476,-0.194389,-0.025094,0.857636,0.53625,0.37238,0.626972,-0.202403,0.200487,-0.098954,0.423189,-0.678509,0.22409,0.65866,-0.893846,0.239897,-0.760824,-0.757004,-0.724034,-0.835951,0.800416,0.891226,-0.020187,-0.399942,-0.42059,0.790365,0.088295,0.316136,0.60268,-0.539656,-0.401499,-0.901414,-0.728643,0.45106,-0.074125,-0.992514,-0.907013,0.833898,0.130203,-0.033934,0.898284,0.256887,-0.167522,-0.545023,-0.750741,-0.740626
vec-536,-0.368949,0.890623,0.837716,0.661214,-0.097074,-0.776251,-0.208851,0.833837,-0.131457,0.737394,0.896954,-0.8674,-0.195185,0.982185,-0.898398,-0.467032,-0.323435,0.098855,0.359558,0.494141,0.047126,0.306566,0.572632,0.602355,-0.468431,-0.727656,-0.317521,0.802848,0.466436,0.493363,0.022277,-0.417165,-0.291927,0.004148,0.118019,0.978754,-0.41417,-0.786942,-0.16625,0.768969,-0.013071,-0.16894,0.895848,-0.110768,0.943945,0.89655,-0.313863,-0.656098,0.675926,-0.816347,-0.067655,0.078154,-0.574374,-0.634891,-0.842711,-0.240292,0.077755,-0.78147,-0.175292,-0.25957,0.694902,-0.218274,-0.403562,0.928241,0.054565,-0.318216,0.493306,0.179702,0.837276,-0.873231,-0.422131,0.305517,-0.246872,0.971369,0.497922,0.109156,-0.131393,0.39753,-0.394533,0.633593,-0.634443,-0.28087,-0.630378,0.749556,0.277311,-0.976856,-0.967105,-0.728563,-0.835822,-0.580584,-0.636018,0.841647,0.706386,-0.345012,0.889181,-0.194029,0.013499,-0.802936,0.25415,-0.979162,0.097216,0.930625,0.454583,-0.065519,-0.690087,-0.772672,0.264195,-0.376814,-0.766394,-0.659185,0.535784,-0.249018,-0.748949,-0.25165,0.261253,-0.517777,0.418222,0.953163,-0.950942,-0.80967,0.730612,0.351612,0.577658,-0.130536,0.219478,0.868536,0.227193,0.33545
vec-537,-0.060814,-0.432672,0.620372,0.079236,-0.662438,0.436671,-0.53799,0.679869,-0.680014,-0.36193,0.033174,-0.492354,-0.252677,-0.133653,0.603519,-0.570959,0.332024,0.032142,-0.217438,-0.099228,0.166425,-0.858457,0.495157,0.221622,0.699766,-0.366386,-0.353352,-0.796148,0.583525,-0.143063,0.396166,0.588277,-0.37831,0.292113,0.822546,-0.767113,0.267439,-0.419413,-0.462491,-0.72578,0.922361,-0.480439,-0.251439,0.894238,0.162317,-0.599616,0.584186,-0.322361,-0.815123,0.851138,0.093965,0.425632,-0.615479,0.647964,0.748526,0.18059,0.588735,-0.956041,0.47069,-0.459742,-0.095554,0.945148,-0.062272,0.877444,-0.691771,-0.95143,0.744488,-0.004966,-0.08593,0.936859,-0.406011,0.982014,0.896625,0.367276,0.58795,0.846036,-0.894923,-0.005548,0.083697,0.909035,-0.528112,-0.780169,0.954338,0.05,-0.09996,-0.312879,-0.458794,-0.273008,0.82349,-0.218926,0.798502,0.297315,0.385359,0.935634,-0.778236,0.03463,0.050467,0.547153,0.663453,0.208532,-0.496012,0.123942,0.29815,-0.732777,0.463821,0.830885,0.301219,-0.774999,0.612556,-0.270645,0.773673,0.573225,-0.50783,-0.505448,-0.785423,0.838261,-0.053973,0.138645,0.070346,-0.704984,0.953186,0.815474,0.815116,-0.797471,-0.065638,0.774058,0.243311,-0.896318
vec-538,0.597409,0.874399,0.815758,-0.065056,0.370917,0.198851,-0.527574,-0.54537,0.53389,0.220673,0.612707,0.382646,0.4692,0.838546,0.784963,0.280906,0.804873,-0.56688,-0.498397,-0.632312,-0.237935,0.398177,-0.888849,-0.375902,-0.318766,-0.850726,-0.91945,0.165427,-0.208884,-0.7514,0.928436,0.074106,0.674823,-0.450459,-0.409762,-0.011423,0.620732,0.01464,0.314604,0.621491,-0.945945,-0.506162,0.805761,-0.1594,-0.969225,-0.024382,-0.079662,-0.4915,0.268759,0.837024,0.577708,-0.12589,-0.299029,-0.236002,-0.483446,0.512666,0.381754,-0.37385,-0.32039,0.153157,-0.506279,0.064831,0.007696,0.135596,-0.383366,0.093072,-0.989975,-0.64578,-0.970414,0.224855,-0.156148,-0.219734,-0.597281,0.416106,-0.004637,0.330434,0.3758,0.232557,0.131088,-0.733849,0.342017,-0.052849,-0.744664,-0.567746,-0.398927,0.318049,0.788243,-0.694315,0.382429,-0.424913,0.842057,0.273593,-0.058756,-0.517676,-0.318735,-0.215103,0.226455,-0.166374,-0.251142,-0.287404,0.879427,-0.870328,0.285682,-0.792566,0.243187,-0.240414,0.564291,-0.538679,-0.744907,-0.217271,0.869916,-0.823642,0.918507,0.245173,-0.437872,-0.791832,-0.759114,-0.696694,0.559342,-0.32373,-0.651087,-0.350045,-0.390175,-0.763503,-0.301366,-0.582357,-0.384694,0.267816
vec-539,0.273894,0.711321,0.21072,-0.784439,0.048742,0.053095,-0.298138,-0.656155,0.547927,-0.995397,0.25402,0.428035,0.220465,0.250542,-0.210357,-0.889743,-0.028866,0.145441,-0.483951,0.535028,-0.570812,0.537099,-0.986872,-0.80399,-0.025766,-0.638258,-0.590224,0.021773,-0.93662,-0.297127,-0.77373,-0.400109,0.549859,-0.321018,-0.098457,-0.162384,0.939924,-0.775141,-0.51278,-0.878787,-0.673565,-0.993992,-0.026415,0.357887,0.118338,-0.361643,0.375945,0.256647,-0.355709,0.392596,-0.581925,-0.870972,-0.480183,-0.183777,-0.499559,0.399653,0.723683,-0.422789,0.968775,-0.511833,0.097522,0.736062,-0.85987,0.167675,0.057526,0.435643,0.680382,-0.161257,-0.899425,0.887761,0.39581,0.963562,-0.471276,-0.257764,0.61465,0.864411,0.777309,-0.927153,-0.301146,-0.627715,0.130734,-0.587896,-0.095616,0.130469,0.015492,-0.54647,0.638402,-0.182126,-0.76258,0.974553,0.195571,0.159905,0.951247,0.469512,0.393793,-0.869028,-0.064416,-0.333472,0.111507,-0.81307,-0.410503,-0.741374,0.431601,-0.560839,0.627608,0.814394,0.33214,-0.369686,-0.902246,-0.565678,0.267618,-0.664005,0.765298,0.854548,0.669653,0.566946,-0.386749,-0.20716,0.832026,0.888341,-0.039946,0.13539,0.905786,-0.828795,-0.299754,0.473416,-0.540137,-0.891498
vec-540,0.40549,0.420943,0.472941,-0.09644,0.693631,-0.085706,0.669333,0.966737,0.817061,0.117659,0.012433,0.757269,-0.799755,0.024035,-0.164006,0.787679,0.234462,0.565208,0.231718,0.788121,-0.129259,-0.559657,-0.39812,0.49813,0.189701,0.326933,0.620186,-0.62965,-0.737607,-0.588125,-0.367127,-0.757329,-0.395346,0.92335,-0.807585,0.662045,-0.481267,-0.165206,0.264676,-0.515203,0.067774,0.867432,0.92043,0.453015,-0.545716,-0.853173,0.047193,-0.60219,0.90364,0.975209,0.149626,-0.56962,-0.352934,0.347289,0.534295,0.488623,0.214457,-0.024703,0.607756,-0.9112,-0.442417,-0.070347,-0.627115,0.836213,0.836588,0.675397,0.78157,0.9639,0.748319,-0.500032,-0.986462,0.571325,0.634202,-0.176454,0.678155,0.47803,-0.949163,0.970645,0.397991,0.507195,0.314909,-0.74121,-0.778894,0.818078,-0.959433,0.226194,-0.446866,0.685511,0.007558,-0.840166,-0.391916,0.025132,-0.860138,0.806239,0.62009,-0.660784,-0.248481,0.625178,-0.492463,-0.425323,0.056275,0.501425,-0.861662,0.80822,0.560061,0.463031,0.953968,-0.841873,0.643612,-0.963389,0.225006,0.886044,0.483921,0.819164,-0.228322,0.652693,-0.852034,-0.542681,-0.555757,-0.323568,0.666712,0.202194,0.686955,-0.481617,-0.53533,-0.731628,0.470579,0.292377
vec-541,0.557922,-0.584346,0.408214,0.699753,-0.515594,0.782308,-0.043412,0.924496,0.545276,-0.141636,0.460701,0.674119,-0.791689,0.188444,0.490376,0.143514,-0.15878,0.78384,-0.66722,0.347964,0.816071,-0.115647,0.493361,-0.601607,0.088334,0.403011,0.350784,0.755064,-0.532486,-0.426357,0.501861,-0.919249,0.769981,-0.669707,0.91095,0.646526,0.32339,-0.981588,0.41888,0.804199,0.486026,0.257551,0.341656,0.338553,-0.093317,-0.268358,-0.870809,-0.708046,0.486972,0.830127,-0.373189,-0.560794,0.156223,0.972468,-0.593649,-0.233125,0.471658,-0.129184,-0.482987,-0.479151,-0.607674,-0.937599,0.472974,-0.263802,-0.997688,0.855832,-0.635181,0.898297,-0.523947,0.168557,-0.723731,0.346557,-0.552186,-0.381296,-0.227639,0.927272,-0.260992,-0.150719,-0.953294,0.587296,0.730711,-0.911062,-0.147208,-0.374312,-0.893857,0.498866,0.546638,-0.458488,0.846786,0.925555,0.676631,-0.397211,-0.183938,-0.262389,-0.337148,-0.811959,0.326157,-0.695588,-0.536311,-0.899376,0.970106,0.05148,-0.594681,0.581177,0.156238,0.31621,0.823706,-0.466342,-0.406569,-0.344096,0.99072,-0.917408,-0.379809,0.289952,-0.657118,0.235904,0.030136,0.74378,-0.959489,0.4237,0.936015,0.368594,-0.464005,0.982826,-0.979702,-0.992656,0.984197,-0.133204
vec-542,0.983526,0.154118,-0.03269,0.194364,-0.551578,0.91745,-0.135519,-0.485138,0.821197,-0.246749,-0.397058,0.948308,-0.694246,0.887078,0.646843,0.164703,0.660735,0.046859,0.591753,0.390164,-0.135082,-0.026733,0.619642,0.920189,0.161472,0.681693,3.6e-05,0.873975,0.239428,0.935153,-0.624559,-0.2783,-0.749514,0.610147,0.331859,0.449521,-0.368276,0.54696,0.34406,-0.933335,0.376442,-0.084634,-0.428535,-0.862515,-0.085538,0.060136,0.990251,-0.92871,0.494658,-0.386476,-0.081093,-0.873015,-0.477761,-0.257552,-0.529837,0.357065,0.394471,-0.463549,0.638771,0.407978,-0.706635,-0.991757,0.366749,-0.663838,0.951182,-0.011647,0.286807,-0.896952,0.894543,0.548676,0.715047,0.428917,-0.042716,0.448195,0.520816,0.594498,0.325993,0.643735,-0.253858,-0.883941,0.409312,0.573578,0.440367,-0.278462,-0.54118,-0.644525,-0.709034,-0.515028,-0.730149,0.768533,-0.819797,0.803646,-0.427698,-0.213359,0.917918,0.418622,0.041219,0.910192,-0.665818,0.827504,0.228,0.650622,-0.839968,-0.45487,-0.58345,0.104672,0.308186,0.296466,0.659996,0.438172,-0.842754,0.03375,0.540006,-0.18898,0.406529,-0.712659,0.022027,-0.040852,-0.953707,0.414374,0.431452,0.322348,0.183648,-0.418119,-0.417475,0.394599,-0.840989,-0.212072
vec-543,-0.532573,0.289775,0.452315,-0.902946,-0.692182,-0.514438,-0.115091,-0.774914,-0.575248,-0.687372,-0.475505,0.819452,0.604644,0.950298,-0.126034,-0.42198,0.726825,-0.044328,-0.463776,-0.479363,0.076366,-0.779299,0.522783,-0.279153,0.265171,0.303334,0.665947,0.526483,0.914551,-0.257644,-0.833943,0.805872,-0.715507,0.023244,0.891173,0.848508,0.216357,-0.722322,0.150267,-0.765973,-0.831113,-0.183586,0.933771,0.023278,-0.823229,0.308322,-0.945788,-0.299876,0.83961,0.261464,-0.553995,-0.876822,-0.713048,-0.282636,-0.259873,-0.339985,0.207327,-0.278708,0.194934,-0.637899,0.538608,0.965327,0.501146,-0.350962,-0.172171,-0.993822,-0.164714,0.505011,-0.41235,-0.719986,0.212524,0.704725,0.695768,0.135708,0.617868,0.236281,-0.170837,0.604554,-0.108511,0.788245,0.815929,-0.914606,0.412317,-0.955873,-0.800552,0.511755,0.406474,0.262227,-0.991338,-0.728476,-0.577805,0.332144,-0.500483,0.419337,-0.552432,0.376031,0.441505,-0.481111,-0.584474,-0.140585,0.692963,-0.201777,0.581451,-0.219605,0.409564,0.764522,0.707954,-0.838418,-0.209105,0.93046,-0.669414,-0.371488,0.816045,0.839384,-0.664628,0.919661,0.824509,0.27255,-0.713782,0.380228,0.074883,-0.474764,0.144293,0.446971,0.400972,-0.901143,0.805681,-0.24019
vec-544,-0.891577,-0.082745,-0.619481,0.732427,-0.991851,0.903599,-0.293605,-0.938303,-0.080543,0.255244,-0.880479,0.931052,0.655586,-0.17552,0.653885,-0.259271,0.382627,-0.317197,0.411338,0.065488,0.461977,-0.873934,-0.269555,0.876961,0.250741,-0.690228,0.429231,-0.658703,-0.543149,-0.255845,-0.455644,0.301019,0.278919,-0.336978,0.408816,-0.361519,0.93182,0.433167,0.365248,0.922899,-0.89435,0.624568,-0.47394,0.054439,-0.181981,0.902821,-0.372577,0.316056,0.588172,0.163843,0.810189,0.35247,-0.46386,0.417529,0.304365,0.376121,0.210179,-0.659167,0.046545,0.17855,-0.597697,0.056285,0.300224,0.154799,0.017897,-0.793363,0.420875,-0.245621,0.443801,-0.614689,-0.891667,-0.359555,-0.107865,-0.440713,0.80788,-0.662459,-0.424302,-0.455996,-0.716131,0.124749,0.680693,-0.819257,0.028997,-0.616573,-0.325437,-0.835252,-0.683471,-0.209429,0.958648,0.933193,-0.868811,0.29658,-0.636051,-0.122109,0.211291,0.725015,-0.775102,-0.1325,0.381401,0.113779,-0.14389,-0.663232,-0.741734,-0.195372,-0.851792,-0.288711,-0.904014,0.423822,-0.449889,-0.88079,0.959077,-0.980186,0.356292,-0.3758,0.797642,0.775167,-0.164557,0.329679,0.233842,-0.771672,0.83456,-0.045304,0.685616,-0.566878,-0.242603,-0.955911,-0.068609,-0.938735
vec-545,0.648287,-0.697124,0.320597,0.89031,-0.152434,-0.191464,-0.405762,0.486155,-0.162832,-0.272391,0.187107,-0.463866,-0.972594,0.392883,0.591261,-0.741099,0.208801,-0.76427,-0.511985,-0.353329,0.625186,-0.756566,-0.057862,0.852663,0.292526,0.295453,0.505011,0.241809,0.637176,0.81055,-0.869444,-0.186664,-0.722511,-0.250455,0.241806,-0.556005,0.724889,-0.450505,0.412849,0.772474,0.768866,0.678721,-0.410637,-0.967142,0.297151,-0.41082,-0.601963,-0.514051,0.776246,-0.185835,0.76051,0.694929,-0.708983,0.293072,-0.73434,-0.000626,-0.383531,0.778501,-0.719572,-0.775353,-0.606651,-0.728002,-0.042916,0.713919,0.72288,0.172557,-0.639435,-0.753705,-0.793105,0.986834,-0.178469,-0.346305,0.507187,-0.223041,0.878057,0.81195,0.023887,0.579741,0.480584,-0.722346,0.163742,-0.15145,0.404898,0.709591,0.033669,-0.939609,0.016985,-0.510554,0.698306,0.227739,-0.218668,-0.942113,0.317419,0.876823,-0.599759,-0.367975,-0.004116,-0.534769,0.49894,0.095089,0.072728,0.776722,-0.52815,-0.064225,-0.276435,-0.563874,0.190119,0.388074,0.274315,0.140096,0.886506,-0.36979,0.830739,0.807913,-0.511969,0.819135,-0.613506,-0.660833,-0.468365,0.254531,-0.504507,0.980881,0.702739,-0.345159,-0.961763,0.151732,0.052376,-0.419547
vec-546,-0.392048,-0.563832,0.035067,-0.959893,-0.352129,-0.468454,0.495613,0.327857,-0.647938,0.95009,-0.990439,0.570843,-0.244669,0.507712,0.103792,0.979836,0.936332,0.621149,0.583848,0.379344,-0.246324,0.195106,-0.203476,0.893534,-0.286592,-0.367977,-0.705135,0.533254,-0.89441,-0.809376,0.054901,-0.592446,-0.888028,0.975571,0.928834,0.598395,0.740451,0.449131,-0.975995,0.397581,0.851423,-0.359023,-0.384374,-0.180922,-0.326399,-0.331386,0.250009,0.67387,-0.648169,-0.558721,0.932535,-0.163876,0.945241,-0.369905,0.215689,-0.750095,0.275931,0.110016,-0.689155,-0.290064,0.029416,-0.465468,-0.932592,0.271832,0.949587,0.342599,0.154233,-0.311386,0.328117,0.45446,0.466434,0.336922,-0.796485,-0.389904,-0.3655,0.375991,0.952428,0.297597,0.05557,-0.931354,0.468317,0.400531,0.818304,-0.286947,0.157936,0.564095,-0.202322,-0.416615,-0.454508,-0.363154,-0.256097,0.103406,-0.419286,-0.164649,-0.727819,0.437854,-0.36748,0.068925,-0.493398,0.178413,-0.734009,-0.904099,-0.913111,0.374151,-0.233075,-0.955158,-0.720071,0.036787,0.349117,-0.127284,-0.083411,-0.011677,0.482167,0.168183,-0.904724,0.15808,-0.068082,-0.504681,-0.107188,-0.305654,-0.277439,0.557122,0.245639,-0.405663,-0.535548,0.360065,0.192923,0.703021
